date,co2,observed_week_count,is_imputed,lag_1,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,month,quarter,year,split
1964-07-31,320.3,4,False,321.75,319.40000000000003,319.40000000000003,319.6,321.05,1.1711817393844544,320.225,1.1689560869993076,318.8416666666667,1.8364178597353036,7,3,1964,train
1964-08-31,318.5,4,False,320.3,322.0,319.40000000000003,317.6,321.34999999999997,0.7494442385313079,320.375,1.1097109233186133,318.90000000000003,1.8703832049429245,8,3,1964,train
1964-09-30,316.6,4,False,318.5,321.75,319.40000000000003,316.15,320.18333333333334,1.3293691068408482,320.22499999999997,1.2792413116112025,318.97499999999997,1.8344504172456026,9,3,1964,train
1964-10-31,316.96,5,False,316.6,320.3,319.40000000000003,316.05,318.46666666666664,1.5107025591498713,319.7583333333333,1.8695847726759898,319.01250000000005,1.7801129411732697,10,4,1964,train
1964-11-30,317.725,4,False,316.96,318.5,322.0,317.0,317.3533333333333,0.8240280469871084,319.3516666666667,2.147947987162524,319.0883333333333,1.6681568338203225,11,4,1964,train
1964-12-31,318.67499999999995,4,False,317.725,316.6,321.75,318.35,317.095,0.4690948731323373,318.63916666666665,1.8379572371401753,319.14875,1.6032962465389466,12,4,1964,train
1965-01-31,319.4,5,False,318.67499999999995,316.96,320.3,319.40000000000003,317.78666666666663,0.7015023560579994,318.12666666666667,1.2258727050104152,319.17583333333334,1.5922819491392752,1,1,1965,train
1965-02-28,320.45,4,False,319.4,317.725,318.5,319.40000000000003,318.59999999999997,0.6858692781182434,317.9766666666667,0.9814600801304204,319.17583333333334,1.5922819491392746,2,1,1965,train
1965-03-31,320.92499999999995,4,False,320.45,318.67499999999995,316.6,319.40000000000003,319.5083333333333,0.7286784079568414,318.3016666666667,1.3533497535951593,319.2633333333333,1.6305856991343397,3,1,1965,train
1965-04-30,322.0,4,False,320.92499999999995,319.4,316.96,319.40000000000003,320.25833333333327,0.6371594951210192,319.0225,1.4058175260917645,319.3904166666667,1.6944609004207585,4,2,1965,train
1965-05-31,322.06,5,False,322.0,320.45,317.725,322.0,321.125,0.648395455465114,319.86249999999995,1.4280486394609526,319.6070833333333,1.8416675622167404,5,2,1965,train
1965-06-30,321.775,4,False,322.06,320.92499999999995,318.67499999999995,321.75,321.66166666666663,0.5214776015231408,320.585,1.249266451428941,319.6120833333333,1.8482271441540998,6,2,1965,train
1965-07-31,321.03999999999996,5,False,321.775,322.0,319.4,320.3,321.945,0.1226784414702101,321.10166666666663,0.960063655296381,319.6141666666667,1.850648347351455,7,3,1965,train
1965-08-31,318.725,4,False,321.03999999999996,322.06,320.45,318.5,321.625,0.4297092039989785,321.37499999999994,0.6041798849117582,319.67583333333334,1.8844935585512925,8,3,1965,train
1965-09-30,317.825,4,False,318.725,321.775,320.92499999999995,316.6,320.5133333333333,1.2996559373759315,321.0875,1.1446351310929357,319.69458333333336,1.8737901189090804,9,3,1965,train
1965-10-31,317.34000000000003,5,False,317.825,321.03999999999996,322.0,316.96,319.19666666666666,1.3542299985192279,320.57083333333327,1.6771489117610832,319.7966666666666,1.7302918026221168,10,4,1965,train
1965-11-30,318.875,4,False,317.34000000000003,318.725,322.06,317.725,317.9633333333333,0.5738224657699865,319.7941666666666,1.8997136114570625,319.8283333333333,1.680858329015642,11,4,1965,train
1965-12-31,319.325,4,False,318.875,317.825,321.775,318.67499999999995,318.0133333333333,0.640655046720959,319.2633333333333,1.6162525242740589,319.9241666666666,1.5884489727051072,12,4,1965,train
1966-01-31,320.54,5,False,319.325,317.34000000000003,321.03999999999996,319.4,318.5133333333333,0.8497679421794353,318.855,1.1809988710128694,319.9783333333333,1.5556728626400094,1,1,1966,train
1966-02-28,321.575,4,False,320.54,318.875,318.725,320.45,319.58,0.7032424901844221,318.7716666666667,1.0321404404873038,320.0733333333333,1.5522595537542074,2,1,1966,train
1966-03-31,322.375,4,False,321.575,319.325,317.825,320.92499999999995,320.48,0.9195379274402578,319.24666666666667,1.4659827951090048,320.1670833333333,1.605245903194021,3,1,1966,train
1966-04-30,323.65999999999997,5,False,322.375,320.54,317.34000000000003,322.0,321.49666666666667,0.7511805523466268,320.00500000000005,1.6935933199362798,320.28791666666666,1.7089719842801692,4,2,1966,train
1966-05-31,324.025,4,False,323.65999999999997,321.575,318.875,322.06,322.53666666666663,0.858839656488652,321.05833333333334,1.673782310284361,320.42625,1.8986202501199567,5,2,1966,train
1966-06-30,323.7,4,False,324.025,322.375,319.325,321.775,323.3533333333333,0.7076526140872524,321.9166666666667,1.6544401537136904,320.59,2.105888569384792,6,2,1966,train
1966-07-31,322.85,2,False,323.7,323.65999999999997,320.54,321.03999999999996,323.79499999999996,0.1634523376068703,322.6458333333333,1.271250751118606,320.75041666666664,2.257880143642348,7,3,1966,train
1966-08-31,320.20000000000005,4,False,322.85,324.025,321.575,318.725,323.525,0.4953954649257842,323.0308333333333,0.8577364429430948,320.90124999999995,2.3314454788461507,8,3,1966,train
1966-09-30,318.7,4,False,320.20000000000005,323.7,322.375,317.825,322.25,1.4905256343547164,322.8016666666667,1.2905640455060008,321.02416666666664,2.2509635282594798,9,3,1966,train
1966-10-31,318.18,5,False,318.7,322.85,323.65999999999997,317.34000000000003,320.5833333333333,1.7157764682178747,322.18916666666667,2.0159373681292876,321.09708333333333,2.158420003085827,10,4,1966,train
1966-11-30,319.90000000000003,3,False,318.18,320.20000000000005,324.025,318.875,319.0266666666667,0.8564007369350433,321.27583333333337,2.3554553994689793,321.1670833333333,2.0461391064769656,11,4,1966,train
1966-12-31,321.06000000000006,5,False,319.90000000000003,318.7,323.7,319.325,318.9266666666667,0.7202468712574506,320.5883333333333,2.0325715786219134,321.2525,1.9685977454350871,12,4,1966,train
1967-01-31,322.4,2,False,321.06000000000006,318.18,322.85,320.54,319.71333333333337,1.1831408294125965,320.14833333333337,1.5365808002039365,321.39708333333334,1.8836018890380273,1,1,1967,train
1967-02-28,322.425,4,False,322.4,319.90000000000003,320.20000000000005,321.575,321.12000000000006,1.0215021618518303,320.0733333333333,1.4085295721266895,321.55208333333337,1.8832246926626282,2,1,1967,train
1967-03-31,323.0,4,False,322.425,321.06000000000006,318.7,322.375,321.96166666666664,0.63765629892379,320.44416666666666,1.6629752871149528,321.62291666666664,1.8986765767381844,3,1,1967,train
1967-04-30,324.28000000000003,5,False,323.0,322.4,318.18,323.65999999999997,322.60833333333335,0.2771381524754322,321.16083333333336,1.68332116332201,321.675,1.9269546353418185,4,2,1967,train
1967-05-31,324.95,4,False,324.28000000000003,322.425,319.90000000000003,324.025,323.23499999999996,0.77531713941386,322.17750000000007,1.3930534507565344,321.7266666666667,1.986865552124978,5,2,1967,train
1967-06-30,324.075,4,False,324.95,323.0,321.06000000000006,323.7,324.07666666666665,0.8089636717584024,323.0191666666667,1.284063915420944,321.80375,2.0898137127900456,6,2,1967,train
1967-07-31,322.48,5,False,324.075,324.28000000000003,322.4,322.85,324.435,0.3736531368387696,323.52166666666665,0.9707671651254852,321.83500000000004,2.120513892117971,7,3,1967,train
1967-08-31,320.85,4,False,322.48,324.95,322.425,320.20000000000005,323.83500000000004,1.0225539920557467,323.535,0.9557021851306661,321.8041666666667,2.108185271480553,8,3,1967,train
1967-09-30,319.3,5,False,320.85,324.075,323.0,318.7,322.4683333333333,1.3166265816689766,323.2725,1.3567048008552822,321.85833333333335,2.0743516389997274,9,3,1967,train
1967-10-31,319.45,4,False,319.3,322.48,324.28000000000003,318.18,320.87666666666667,1.2983664950839375,322.65583333333336,2.0194355990936104,321.90833333333336,2.003647022029453,10,4,1967,train
1967-11-30,320.675,4,False,319.45,320.85,324.95,319.90000000000003,319.86666666666673,0.6980130530460934,321.85083333333336,2.1687177791390946,322.01416666666665,1.8299303644913558,11,4,1967,train
1967-12-31,321.91999999999996,5,False,320.675,319.3,324.075,321.06000000000006,319.80833333333334,0.6158778738971119,321.1383333333334,1.6808645262348443,322.07874999999996,1.7667615442286555,12,4,1967,train
1968-01-31,322.55,4,False,321.91999999999996,319.45,322.48,322.4,320.6816666666667,1.0083842962331948,320.7791666666667,1.1665348139775618,322.1504166666667,1.7412417244754097,1,1,1968,train
1968-02-29,323.05,4,False,322.55,320.675,320.85,322.425,321.715,0.7790699583485858,320.79083333333335,1.1837103272711276,322.16291666666666,1.7435254733979166,2,1,1968,train
1968-03-31,323.91999999999996,5,False,323.05,321.91999999999996,319.3,323.0,322.50666666666666,0.4623370583861688,321.15749999999997,1.4549162347018776,322.215,1.7598354563230791,3,1,1968,train
1968-04-30,324.975,4,False,323.91999999999996,322.55,319.45,324.28000000000003,323.17333333333335,0.566058497175064,321.9275,1.490211813803105,322.2916666666667,1.8116409841781707,4,2,1968,train
1968-05-31,325.475,4,False,324.975,323.05,320.675,324.95,323.9816666666667,0.7870867522438667,322.8483333333333,1.3775602426825837,322.3495833333333,1.8839469409692449,5,2,1968,train
1968-06-30,325.26,5,False,325.475,323.91999999999996,321.91999999999996,324.075,324.79,0.6481640738804401,323.6483333333333,1.272925327301493,322.3933333333334,1.9488066148853045,6,2,1968,train
1968-07-31,324.025,4,False,325.26,324.975,322.55,322.48,325.2366666666667,0.20478986520740772,324.205,1.1160271800735009,322.4920833333333,2.0584566005595955,7,3,1968,train
1968-08-31,321.93999999999994,5,False,324.025,325.475,323.05,320.85,324.92,0.638918356810423,324.4508333333333,0.8567254357249663,322.62083333333334,2.101540935969128,8,3,1968,train
1968-09-30,320.25,4,False,321.93999999999994,325.26,323.91999999999996,319.3,323.7416666666666,1.370111512088635,324.2658333333333,1.1930682317250993,322.71166666666664,2.045856924507184,9,3,1968,train
1968-10-31,320.275,4,False,320.25,324.025,324.975,319.45,322.07166666666666,1.5439469622444095,323.65416666666664,1.9279942441698743,322.7908333333333,1.927249587422615,10,4,1968,train
1968-11-30,321.32,5,False,320.275,321.93999999999994,325.475,320.675,320.82166666666666,0.7908469440352526,322.87083333333334,2.1716150224090875,322.8595833333333,1.818493490883951,11,4,1968,train
1968-12-31,322.925,4,False,321.32,320.25,325.26,321.91999999999996,320.615,0.49861474774381787,322.17833333333334,1.8726778212549067,322.9133333333333,1.7617762501390324,12,4,1968,train
1969-01-31,323.925,4,False,322.925,320.275,324.025,322.55,321.50666666666666,1.0898802176800286,321.7891666666667,1.3658740079354657,322.99708333333336,1.7362680984573167,1,1,1969,train
1969-02-28,324.275,4,False,323.925,321.32,321.93999999999994,323.05,322.72333333333336,1.073004608047326,321.7725,1.3388326694045214,323.1116666666666,1.748311486993634,2,1,1969,train
1969-03-31,325.6,5,False,324.275,322.925,320.25,323.91999999999996,323.7083333333333,0.572033410059662,322.1616666666667,1.6371002480667012,323.21375,1.7772545833855586,3,1,1969,train
1969-04-30,326.575,4,False,325.6,323.925,320.275,324.975,324.59999999999997,0.7213991035961453,323.05333333333334,1.8017506918418746,323.35375,1.8899692733388407,4,2,1969,train
1969-05-31,327.28000000000003,5,False,326.575,324.275,321.32,325.475,325.48333333333335,0.9425880448134589,324.1033333333333,1.7100601029062625,323.4870833333333,2.049359105440963,5,2,1969,train
1969-06-30,326.55,4,False,327.28000000000003,325.6,322.925,325.26,326.48499999999996,0.6888033100990819,325.0966666666667,1.5258786175679175,323.6375,2.246504228795973,6,2,1969,train
1969-07-31,325.8,4,False,326.55,326.575,323.925,324.025,326.8016666666667,0.3383866953045866,325.7008333333334,1.2366467316431986,323.745,2.3500505313712217,7,3,1969,train
1969-08-31,323.54,5,False,325.8,327.28000000000003,324.275,321.93999999999994,326.54333333333335,0.604225859172193,326.0133333333333,0.9527227065364805,323.8929166666667,2.4179006547802993,8,3,1969,train
1969-09-30,322.4,4,False,323.54,326.55,325.6,320.25,325.2966666666667,1.279331422615652,325.8908333333334,1.1868460187475744,324.02625,2.3496853734414542,9,3,1969,train
1969-10-31,321.8,4,False,322.4,325.8,326.575,320.275,323.91333333333336,1.4129244691624117,325.3575,1.7723001767934083,324.2054166666667,2.1262579201624443,10,4,1969,train
1969-11-30,322.82,5,False,321.8,323.54,327.28000000000003,321.32,322.58,0.7216647421079657,324.56166666666667,2.090441872480128,324.33250000000004,1.9234458011594429,11,4,1969,train
1969-12-31,324.125,4,False,322.82,322.4,326.55,322.925,322.34,0.41856899073109105,323.8183333333333,1.7582417037727025,324.45750000000004,1.7658974347333487,12,4,1969,train
1970-01-31,325.08000000000004,5,False,324.125,321.8,325.8,323.925,322.915,0.9515513648783616,323.4141666666667,1.3038673777980223,324.5575,1.7093547759308978,1,1,1970,train
1970-02-28,326.025,4,False,325.08000000000004,322.82,323.54,324.275,324.0083333333333,0.9263218783039636,323.2941666666667,1.0952032409037258,324.65375,1.7035381379639614,2,1,1970,train
1970-03-31,327.0,4,False,326.025,324.125,322.4,325.6,325.07666666666665,0.7756753330001792,323.7083333333333,1.5035864531908145,324.7995833333334,1.739400589203029,3,1,1970,train
1970-04-30,328.075,4,False,327.0,325.08000000000004,321.8,326.575,326.035,0.7838686114414057,324.47499999999997,1.7870506428179225,324.91625000000005,1.8335758835758271,4,2,1970,train
1970-05-31,327.91999999999996,5,False,328.075,326.025,322.82,327.28000000000003,327.0333333333333,0.8372408388425163,325.5208333333333,1.7513361962276626,325.04125,1.9870991472069999,5,2,1970,train
1970-06-30,327.55,4,False,327.91999999999996,327.0,324.125,326.55,327.66499999999996,0.47446461055636036,326.37083333333334,1.4450819373134618,325.09458333333333,2.0539357121681308,6,2,1970,train
1970-07-31,326.3,4,False,327.55,328.075,325.08000000000004,325.8,327.8483333333333,0.22023976834204514,326.94166666666666,1.0740215185068267,325.1779166666667,2.1301667171967757,7,3,1970,train
1970-08-31,324.65999999999997,5,False,326.3,327.91999999999996,326.025,323.54,327.25666666666666,0.6931249686930587,327.145,0.7766380538320106,325.21958333333333,2.1467528369732882,8,3,1970,train
1970-09-30,323.15,4,False,324.65999999999997,327.55,327.0,322.4,326.17,1.1834131428498607,326.91749999999996,1.171131041626088,325.31291666666664,2.095434977051974,9,3,1970,train
1970-10-31,323.14,5,False,323.15,326.3,328.075,321.8,324.7033333333333,1.2863471105776132,326.2758333333333,1.8232809635973306,325.37541666666664,2.0173502198972373,10,4,1970,train
1970-11-30,324.05,4,False,323.14,324.65999999999997,327.91999999999996,322.82,323.65000000000003,0.7141895173331986,325.4533333333333,1.9357829308965806,325.4870833333333,1.846173360328343,11,4,1970,train
1970-12-31,325.1,4,False,324.05,323.15,327.55,324.125,323.44666666666666,0.4266406242074369,324.80833333333334,1.6264625896562261,325.58958333333334,1.725448562853336,12,4,1970,train
1971-01-31,326.14,5,False,325.1,323.14,326.3,325.08000000000004,324.0966666666667,0.8008467740821151,324.40000000000003,1.1135678395721682,325.6708333333333,1.676840820974346,1,1,1971,train
1971-02-28,326.65,4,False,326.14,324.05,324.65999999999997,326.025,325.0966666666667,0.853242182633262,324.37333333333333,1.0687635639147004,325.75916666666666,1.6713004334606814,2,1,1971,train
1971-03-31,327.2,4,False,326.65,325.1,323.15,327.0,325.9633333333333,0.6449978466825729,324.705,1.3720149416080285,325.81125,1.6884239754369372,3,1,1971,train
1971-04-30,327.675,4,False,327.2,326.14,323.14,328.075,326.66333333333336,0.43284587968334265,325.38,1.4357228144717977,325.8279166666667,1.7010161893367788,4,2,1971,train
1971-05-31,328.82,5,False,327.675,326.65,324.05,327.91999999999996,327.175,0.41882772910855043,326.1358333333333,1.2375729495869798,325.7945833333333,1.660082149489147,5,2,1971,train
1971-06-30,328.475,4,False,328.82,327.2,325.1,327.55,327.8983333333333,0.6799550638776142,326.93083333333334,1.1727049098338587,325.8695833333333,1.7710336651380942,6,2,1971,train
